_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Contapezzi;Tool_ID;Pressure;dictID
2023-04-12T14:25:20.257Z;0.0;0.0;0.0;1e-06;1e-06;0.009738;0.022091;0.00926;0.000922;0.00771;0.321388;0.444611;9.661224;_N_PARALEVEUC2_MPF;8;PUNTA A FORARE 6.8;0;5
2023-04-12T14:25:25.162Z;0.0;0.0;0.0;0.0;0.0;0.013453;0.013513;0.013589;0.003748;0.004727;0.318153;0.438977;9.647149;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;0;3
2023-04-12T14:25:30.152Z;0.0;0.0;0.0;4e-06;4e-06;0.016052;0.024104;0.003627;0.001583;0.010121;0.313649;0.434816;9.647464;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;0;3
2023-04-12T14:25:35.131Z;0.0;0.0;0.0;0.0;0.0;0.002709;0.00407;0.010836;0.000844;0.005767;0.314469;0.434106;9.640689;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;0;3
2023-04-12T14:25:40.154Z;0.0;0.0;0.0;0.0;0.0;0.022354;0.01034;0.003679;0.003494;0.00156;0.312916;0.430886;9.639893;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;0;3
2023-04-12T14:25:45.354Z;0.0;0.0;0.0;4e-06;4e-06;0.021836;0.002545;0.000658;0.004156;0.018303;0.312755;0.424838;9.639108;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
2023-04-12T14:25:51.210Z;0.444721;1e-06;0.0;0.0;0.44472199999999995;0.023253;0.017557;0.01943;0.002613;3.958282;0.312392;0.427218;9.636972;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
2023-04-12T14:25:55.411Z;2.482012;0.0;0.0;0.0;2.482012;2858.04541;0.006861;0.022552;0.024125;6.923693;0.311072;0.425644;8.894752;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
2023-04-12T14:26:00.379Z;5.047544;0.023269;0.0;0.0;5.070813;5819.8125;175.162369;0.020011;0.052727;7.822656;1.304778;0.426486;8.525412;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
2023-04-12T14:26:05.291Z;1.00985;0.02584;1e-06;5e-06;1.035696;7000.319336;174.79422;0.006298;0.007407;1.885721;1.459445;0.389299;8.546425;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
2023-04-12T14:26:10.227Z;1.762132;0.023445;1e-06;2.4e-05;1.785602;6998.730469;175.054047;0.020414;0.017496;2.222484;1.357892;0.328727;8.622937;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
2023-04-12T14:26:15.366Z;0.811907;0.023484;0.0;0.0;0.835391;7000.728516;175.037216;0.002611;0.001138;0.968202;1.301916;0.343224;8.592003;_N_PARALEVEUC2_MPF;8;FRESA A SPIAN. D71;1;3
