_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Contapezzi;Tool_ID;Pressure;dictID
2023-02-15T16:14:04.660Z;0.0;0.0;0.0;7e-06;7e-06;0.00157;0.00513;0.008688;0.000532;0.007781;0.133637;0.33016;9.671751;_N_WARMUP_3MONTHS_MPF;0;PROVA_COLLAUDO 1;0;7
2023-02-15T16:14:09.587Z;0.0;0.0;0.0;5e-06;5e-06;0.002948;0.00124;0.010199;0.000881;0.000606;0.134749;0.327917;9.678422;_N_WARMUP_3MONTHS_MPF;0;PROVA_COLLAUDO 1;0;7
2023-02-15T16:14:14.724Z;0.0;0.0;0.0;1e-06;1e-06;0.012245;0.004583;0.001296;0.003566;0.00583;0.134367;0.33094;9.675068;_N_DEMO_UC_3_7_V2_MPF;0;PROVA_COLLAUDO 1;0;7
2023-02-15T16:14:19.659Z;0.0;0.0;0.0;0.0;0.0;0.005236;0.007114;0.011386;0.002207;0.000639;0.13339;0.329673;9.674666;_N_DEMO_UC_3_7_V2_MPF;0;PROVA_COLLAUDO 1;0;7
2023-02-15T16:14:25.449Z;0.0;0.0;0.0;7e-06;7e-06;0.021726;0.000874;0.001712;0.00143;0.135869;0.13562;0.324253;9.683179;_N_DEMO_UC_3_7_V2_MPF;0;PROVA_COLLAUDO 1;0;7
2023-02-15T16:14:29.692Z;0.0;0.0;0.0;2e-06;2e-06;0.006457;0.006318;0.002952;0.003421;0.008516;0.157855;0.369524;9.748482;_N_DEMO_UC_3_7_V2_MPF;0;PROVA_COLLAUDO 1;1;7
2023-02-15T16:14:34.830Z;1.939487;0.0;0.0;0.0;1.939487;1772.135864;0.00074;0.018468;0.024385;8.895469;0.147477;0.352524;9.724668;_N_DEMO_UC_3_7_V2_MPF;0;PROVA_COLLAUDO 1;1;7
2023-02-15T16:14:39.716Z;3.307544;0.0;1e-06;0.0;3.307545;4736.389648;0.001512;0.02433;0.043781;6.267372;0.149359;0.349354;9.707232;_N_DEMO_UC_3_7_V2_MPF;0;PROVA_COLLAUDO 1;1;7
2023-02-15T16:14:44.772Z;0.678696;0.0;0.0;0.0;0.678696;6999.30957;0.001826;0.001135;0.016543;0.999723;0.14159;0.350835;9.715626;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:14:49.742Z;0.669073;0.0;0.0;0.0;0.669073;6999.60498;0.00564;0.003169;0.003733;0.764746;0.14075;0.34419;9.693641;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:14:54.829Z;0.618724;0.0;0.0;1.4e-05;0.618738;7000.103516;0.004501;0.002062;0.016561;0.777841;0.139723;0.344379;9.682896;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:14:59.770Z;0.619009;0.0;0.0;0.0;0.619009;6999.71582;0.001744;0.008701;0.013528;0.871417;0.139205;0.342278;9.699589;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:04.763Z;0.661232;0.0;0.0;2.1e-05;0.6612530000000001;7000.462891;0.012833;0.004047;0.000838;0.835444;0.140885;0.342167;9.677682;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:09.763Z;0.621272;0.0;0.0;3.4e-05;0.621306;7000.594727;0.000716;0.0037;0.014779;0.900404;0.140961;0.342828;9.669732;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:14.813Z;0.694257;0.0;0.0;1.2e-05;0.694269;7000.599609;0.000588;0.002368;0.01841;0.910887;0.139768;0.342362;9.691071;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:19.806Z;0.663078;0.0;0.0;0.0;0.663078;6999.580078;0.0149;0.008749;0.011231;0.828103;0.139974;0.338095;9.676261;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:24.870Z;0.574603;0.0;0.0;0.0;0.574603;7000.313477;7.3e-05;0.006719;0.023747;0.914254;0.140976;0.336612;9.695127;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:29.894Z;0.611086;0.0;0.0;0.0;0.611086;6998.398438;0.006348;0.005458;0.015121;0.803391;0.140204;0.336771;9.682269;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
2023-02-15T16:15:35.182Z;0.577958;0.0;1e-06;0.0;0.577959;7000.309082;0.003948;0.008987;0.00295;0.871688;0.14128;0.335596;7.105965;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3.0
