_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Contapezzi;Tool_ID;Pressure;dictID
2023-02-13T16:10:15.159Z;0.0;0.0;0.0;0.0;0.0;0.009334;0.000741;0.002353;0.003205;0.014252;0.238452;0.000356;7.2e-05;_N_DEMO_UC_3_7_V2_MPF;0;PUNTA A FORARE D8.5;0;4
2023-02-13T16:10:20.178Z;0.0;0.0;0.0;0.0;0.0;0.004395;0.003932;0.005152;0.004891;0.007072;0.244712;0.001091;0.000118;_N_DEMO_UC_3_7_V2_MPF;0;PUNTA A FORARE D8.5;0;4
2023-02-13T16:10:25.178Z;0.0;0.0;0.0;0.0;0.0;0.001489;0.000278;0.001244;0.00298;0.000362;0.243464;0.00049;0.000329;_N_DEMO_UC_3_7_V2_MPF;0;PUNTA A FORARE D8.5;0;4
2023-02-13T16:10:30.699Z;0.0;0.0;0.0;0.0;0.0;0.020767;0.007867;0.00199;0.001364;0.00015;0.242965;0.005962;9.311607;_N_DEMO_UC_3_7_V2_MPF;0;PUNTA A FORARE D8.5;0;4
2023-02-13T16:10:35.804Z;0.0;0.0;0.0;0.0;0.0;0.055248;0.007472;0.001477;0.003032;0.132695;0.240456;0.002195;9.989843;_N_DEMO_UC_3_7_V2_MPF;0;PUNTA A FORARE D8.5;0;4
2023-02-13T16:10:41.091Z;0.0;0.0;0.0;8e-06;8e-06;2.026682;0.073695;0.045193;7.554298;0.006912;0.001328;0.00038;0.047701;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:10:45.963Z;0.287859;0.0;0.0;1.2e-05;0.287871;0.02477;0.001981;0.00148;7.5e-05;6.325386;0.285596;0.44756;9.944752;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:10:51.020Z;2.527582;0.0;0.0;0.0;2.527582;3025.555664;0.005234;0.031653;0.025971;6.891832;0.284594;0.430707;9.906282;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:10:55.972Z;4.135543;0.0;0.0;3e-05;4.135573;6004.354492;0.004261;0.000686;0.007456;6.208178;0.282219;0.426775;9.900898;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:00.965Z;0.788921;0.0;0.0;0.0;0.788921;6999.235352;0.015749;0.009484;0.000261;0.861224;0.281101;0.421976;9.882137;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:05.876Z;0.667165;0.0;0.0;4e-06;0.667169;6999.554688;0.008255;0.012359;0.002592;1.006021;0.280046;0.421376;9.890637;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:11.068Z;0.714503;0.0;0.0;0.0;0.714503;6999.990234;0.000223;0.000759;0.008432;0.979835;0.278464;0.418759;9.884143;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:15.900Z;0.741382;0.0;0.0;9e-06;0.741391;7002.135742;0.000813;0.003335;0.007656;1.035216;0.277784;0.41749;9.881279;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:20.997Z;0.652311;0.0;0.0;1.6e-05;0.652327;6999.549805;0.003547;0.003216;0.009597;0.974119;0.279237;0.412798;9.87258;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:26.066Z;0.602285;0.0;0.0;2.9e-05;0.6023139999999999;6998.358887;0.006091;0.01005;0.014169;0.983096;0.280063;0.414332;9.88457;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:30.966Z;0.67366;0.0;0.0;0.0;0.67366;6999.351074;0.011097;0.003327;0.013259;0.919932;0.277762;0.411401;9.882868;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:36.053Z;0.638996;0.0;0.0;0.0;0.638996;7000.183105;0.000485;0.00545;0.029089;0.950726;0.27803;0.411466;9.899466;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:41.118Z;0.57508;0.0;0.0;0.0;0.57508;6999.900879;0.007951;0.002491;0.009082;0.939347;0.278594;0.409832;9.897632;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:46.046Z;0.70491;0.0;0.0;1e-06;0.7049110000000001;7000.396484;0.003444;0.00406;0.016498;0.792828;0.2768;0.407537;9.895406;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:51.182Z;0.68857;0.193353;0.42788;0.0;1.309803;7000.063477;0.014981;0.058726;1500.023438;0.894732;0.274699;0.412782;12.124882;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:11:56.044Z;2.129056;0.024385;0.0;1.4e-05;2.153455;6999.016602;175.006729;0.032608;0.00142;2.900275;1.348565;0.433107;8.643797;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:01.582Z;1.362067;0.0;0.019521;1.5e-05;1.381603;7001.128906;0.014133;174.988998;0.003219;1.889289;0.329507;1.09574;8.680387;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:06.030Z;2.01603;0.022144;2e-06;0.0;2.038176;6998.850098;174.92688;0.025298;0.016476;2.760239;1.262499;0.257578;8.700763;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:11.208Z;0.685877;0.003504;0.019167;0.0;0.708548;7000.716309;0.001061;111.052116;402.933502;0.914548;0.380804;0.35416;11.63464;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:16.096Z;2.256594;0.022953;1e-06;0.0;2.279548;7001.639648;174.902145;0.007392;0.009234;2.968415;1.25349;0.475803;8.609581;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:21.079Z;1.583086;0.016652;0.009663;0.0;1.6094009999999999;6999.963379;19.769096;171.827225;0.010418;1.740387;1.12943;0.970783;8.654195;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:26.271Z;2.081183;0.022036;1e-06;0.0;2.10322;6999.317871;175.001343;0.011177;0.015051;2.900771;1.246868;0.328993;8.624084;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:31.138Z;0.865527;0.021056;0.0;0.0;0.886583;6998.644531;81.52375;6.014332;481.248383;0.938627;0.437971;0.360275;12.280433;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:36.161Z;1.23803;0.020966;0.0;0.0;1.258996;7000.594727;169.891525;0.011051;0.014004;1.780397;1.181058;0.355791;8.656199;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:41.141Z;1.325235;0.022315;0.0;0.0;1.34755;6999.412109;169.959747;0.001559;0.000566;1.772195;1.234277;0.286552;8.641389;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:46.160Z;1.009984;7e-06;0.018641;0.0;1.028632;6999.413574;170.114243;0.000837;0.01518;0.965913;0.877523;0.300865;8.687765;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:51.194Z;1.259415;0.020316;0.0;0.0;1.279731;7000.501953;169.874222;0.001086;0.030397;1.715359;1.181993;0.356076;8.741821;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:12:56.080Z;1.269979;0.022025;0.0;4.9e-05;1.292053;7000.020508;169.8452;0.014432;0.001342;1.721245;1.289692;0.335964;8.751143;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:13:01.346Z;1.258287;1e-06;0.003137;0.0;1.2614249999999998;7000.721191;158.224503;0.042938;0.009762;1.387016;0.375092;1.073451;8.707998;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:13:06.161Z;1.295219;0.020264;1e-06;0.0;1.3154839999999999;6999.975098;170.024948;0.051908;0.02176;1.654034;1.183481;0.368893;8.664008;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-13T16:13:11.257Z;1.02861;0.020886;0.0;0.0;1.049496;6999.813477;169.698883;0.008126;0.132148;1.269632;1.136114;0.366123;8.718666;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
