_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Contapezzi;Tool_ID;Pressure;dictID
2023-02-17T13:29:17.549Z;0.0;0.0;1e-06;0.0;1e-06;0.002924;0.00062;0.001468;0.001612;0.006761;0.005867;0.254463;9.138208;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;0;3
2023-02-17T13:29:22.420Z;0.0;0.0;0.0;2e-06;2e-06;0.005756;0.012;0.017614;0.003845;0.006348;0.004116;0.251868;9.13834;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;0;3
2023-02-17T13:29:27.478Z;0.0;0.0;0.0;0.0;0.0;0.017581;0.004332;0.039806;0.002434;0.010516;0.004117;0.249057;9.139408;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;0;3
2023-02-17T13:29:32.455Z;0.0;0.0;1e-06;0.0;1e-06;0.011699;0.000435;0.001016;0.004241;0.001608;0.004349;0.253594;9.13904;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;0;3
2023-02-17T13:29:37.516Z;0.0;0.0;0.0;0.0;0.0;0.020262;0.006123;0.01454;0.003544;0.003959;0.003588;0.247505;9.136987;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;0;3
2023-02-17T13:29:42.788Z;0.0;0.0;0.0;7e-06;7e-06;0.007187;0.001802;0.011821;0.003694;0.014554;0.005008;0.252278;9.137589;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:29:47.872Z;1.93321;0.0;0.0;0.0;1.93321;1655.832764;0.006563;0.005592;0.000305;9.287812;0.003818;0.250954;9.127752;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:29:52.927Z;3.314516;0.0;0.0;0.0;3.314516;4639.59668;0.004237;0.032584;0.081003;6.445504;0.004338;0.245312;9.126064;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:29:57.841Z;0.651611;0.0;0.0;1.2e-05;0.6516230000000001;7001.07666;0.002511;0.037057;0.012415;1.027354;0.002717;0.2486;9.137697;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:02.871Z;0.706433;0.0;1e-06;0.0;0.706434;6999.789063;0.00411;0.002048;0.00929;0.997514;0.003534;0.244358;9.139416;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:07.952Z;0.670218;0.0;0.0;1.1e-05;0.670229;6998.620117;0.002513;0.004947;0.032745;0.866398;0.003295;0.250788;9.144353;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:12.960Z;0.665345;0.0;0.0;0.0;0.665345;7000.3125;0.001094;0.006634;0.001185;0.740654;0.00016;0.241731;9.125439;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:17.920Z;0.570153;0.0;0.0;0.0;0.570153;7000.474121;0.007035;0.007217;0.045203;0.8402;0.002181;0.247426;9.145094;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:22.936Z;0.642407;0.0;0.0;0.0;0.642407;6999.463867;0.000763;0.030675;0.002353;0.809869;0.002258;0.24025;9.135434;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:27.969Z;0.620675;0.0;0.0;3.1e-05;0.620706;6999.344727;0.003194;0.022299;0.025227;0.864653;0.00114;0.243304;9.139893;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:32.922Z;0.639216;0.0;0.0;3e-05;0.639246;6999.598633;0.000433;0.056408;0.030432;0.876782;0.002872;0.238847;9.132851;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:37.938Z;0.692655;0.0;0.0;1e-06;0.692656;7000.240723;0.000504;0.002489;0.058039;0.859246;0.002442;0.240543;9.124043;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:42.953Z;0.660722;0.0;1e-06;0.0;0.6607230000000001;7001.794434;0.004622;8.2e-05;0.011538;0.95053;0.002479;0.240096;9.143125;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:48.089Z;0.624413;0.0;0.0;0.0;0.624413;7000.159668;0.002651;0.024802;0.005182;0.83952;0.002631;0.246825;9.142231;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:52.939Z;1.790564;0.025755;0.0;0.0;1.816319;6999.39502;174.861893;0.006715;0.085598;2.27865;1.420778;0.305458;8.505611;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:30:57.986Z;1.391844;0.024487;0.0;0.0;1.416331;6999.376953;175.191238;0.021001;0.013959;2.549399;1.351154;0.283396;8.513448;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:02.970Z;1.784589;0.024231;0.0;0.0;1.8088199999999999;6999.693848;175.055679;0.051338;0.023141;2.531174;1.334989;0.272154;8.56715;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:07.986Z;0.699301;0.02498;0.0;9e-06;0.72429;7000.667969;174.955353;0.014795;0.011178;0.869198;1.344119;0.333021;8.564391;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:12.978Z;2.10856;0.024931;2e-06;0.0;2.133493;7000.63916;174.515823;4.654294;0.015917;2.921485;1.410791;0.437423;8.484309;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:18.012Z;0.693791;0.023338;0.002336;0.0;0.719465;6999.78125;175.107666;0.004839;0.039583;0.970556;1.322147;0.358356;8.547484;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:23.100Z;2.106012;0.024452;0.0;1.5e-05;2.1304790000000002;6999.989258;174.990265;0.06194;0.023914;2.855639;1.360445;0.29965;8.518072;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:28.131Z;0.590041;0.000849;0.0;1.427794;2.018684;6999.44873;174.942184;0.00983;0.043652;0.950959;1.320049;0.345742;8.564248;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:33.067Z;1.357664;0.021686;0.0;1.8e-05;1.3793680000000001;7000.428223;169.84346;0.00494;0.007664;1.667354;1.281013;0.29823;8.661153;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:38.080Z;1.040912;1.2e-05;0.019847;4e-06;1.0607749999999998;7000.371094;169.992188;0.006027;0.015257;1.131781;0.355262;1.153724;8.694881;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:43.028Z;1.309054;0.024255;0.0;3.7e-05;1.333346;7000.794434;169.952484;0.011095;0.012142;1.77518;1.365644;0.247473;8.695604;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:48.003Z;1.342712;0.02332;0.0;3.4e-05;1.366066;7001.099121;170.149261;0.0344;0.01138;1.74352;1.280548;0.338793;8.648314;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:53.068Z;1.136235;1e-06;0.019256;0.0;1.155492;6998.803711;55.610447;147.140152;0.026263;1.393842;0.319494;1.112527;8.688168;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:31:58.084Z;1.290998;0.023742;0.0;0.0;1.31474;6998.533203;169.927399;0.006282;0.004053;1.784992;1.375182;0.302403;8.656487;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:03.076Z;1.170517;0.02246;0.0;8e-06;1.192985;6999.611816;169.951233;0.007556;0.029312;1.584752;1.272811;0.327136;8.695636;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:08.074Z;0.61794;0.38207;0.144072;0.000126;1.1442080000000001;6999.327148;0.558116;0.008082;891.345093;0.974355;0.885957;0.979354;9.106101;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:13.090Z;0.949098;0.021243;0.0;0.0;0.970341;6999.260742;169.775436;0.010999;0.007819;1.307866;1.243042;0.307037;8.655722;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:18.181Z;0.666562;0.022775;0.0;9e-06;0.689346;7000.105469;169.950256;0.014408;0.013542;0.873228;0.365659;4.346354;8.692093;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:23.093Z;0.936361;0.022711;0.0;6e-06;0.959078;6999.406738;169.868927;0.006486;0.004046;1.236682;1.325639;0.246992;8.703387;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:28.069Z;0.951923;0.023183;0.0;2.7e-05;0.9751329999999999;6999.567871;169.933655;0.012063;0.021978;1.218812;1.300478;0.312368;8.682528;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:33.118Z;0.75609;0.022651;0.0;2e-05;0.778761;6999.609375;170.179871;0.00356;0.014894;1.332577;1.230478;0.303693;8.68518;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:38.077Z;0.895972;0.023629;0.0;0.0;0.919601;7000.550781;169.921753;0.00954;0.013167;1.219324;1.271242;0.301388;8.677295;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:43.107Z;0.681426;0.022946;0.0;1e-05;0.704382;7000.174805;170.015686;0.069662;0.014056;0.823149;1.268192;0.319659;8.70253;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:48.182Z;0.948734;0.022304;0.0;0.0;0.971038;6999.268066;170.09053;0.016707;0.025815;1.240495;1.25432;0.29889;8.708508;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:53.739Z;0.0;1e-06;0.0;1.595562;1.5955629999999998;7001.123535;148.62619;0.0044;53.707859;0.895394;0.381078;0.275368;10.782629;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:32:58.203Z;0.0;0.0;1e-06;0.0;1e-06;4595.17334;0.004712;0.02949;0.012845;3.781529;0.371056;0.286763;9.652054;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:33:03.160Z;0.0;0.0;0.0;2.3e-05;2.3e-05;1627.913696;0.011587;0.010603;0.000269;0.714144;0.37108;0.284565;9.620332;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:33:09.039Z;0.0;0.0;0.0;0.0;0.0;0.000592;0.005766;0.012819;0.000953;0.003919;0.01426;0.002388;0.513198;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:33:13.093Z;0.0;0.0;0.0;0.0;0.0;0.008553;0.010436;0.000181;0.001622;0.004325;0.386061;0.316047;9.653124;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
2023-02-17T13:33:18.141Z;2.28397;0.0;0.0;1.9e-05;2.283989;2532.200439;0.006857;0.036309;0.094956;7.560302;0.373159;0.307814;9.61281;_N_DEMO_UC_3_7_V2_MPF;1;FRESA A SPIAN. D71;1;3
