_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Pressure;dictID
2023-01-11T13:35:47.055Z;0.0;0.0;1e-06;1e-06;2e-06;0.015544;0.007508;0.006454;0.001174;0.011681;0.19451;0.264382;8.862688;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-11T13:35:52.045Z;0.0;0.0;0.0;1e-06;1e-06;0.017396;0.001756;0.024626;0.005234;0.003024;0.193333;0.270854;8.863103;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-11T13:35:57.077Z;0.0;0.0;0.0;0.0;0.0;0.037101;0.002429;0.015931;0.002883;0.005149;0.195663;0.270593;8.862761;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-11T13:36:02.221Z;0.0;0.0;0.0;6e-06;6e-06;0.006936;0.002453;0.009114;0.006925;0.006931;0.195418;0.267842;8.866126;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-11T13:36:07.208Z;0.0;0.0;0.0;1e-06;1e-06;0.004324;0.003275;0.016893;0.003036;0.003771;0.194741;0.26814;8.863136;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-11T13:36:12.089Z;0.0;0.0;0.0;1e-06;1e-06;0.00129;0.002462;0.01536;0.003987;0.012905;0.194966;0.26454;8.868091;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-11T13:36:17.208Z;0.0;0.0;0.0;0.131081;0.131081;2.427562;0.005162;0.004105;119.926132;0.14223;0.195753;0.269329;10.507656;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-11T13:36:22.245Z;0.0;0.0;0.0;6e-06;6e-06;0.010254;0.003352;0.020951;0.047787;0.760337;0.195979;0.254829;9.687701;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-11T13:36:27.550Z;0.0;0.0;1e-06;0.000684;0.0006850000000000001;0.014134;0.002219;0.006888;0.000169;0.010265;0.053833;0.030162;9.237541;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-11T13:36:32.574Z;1.146212;0.0;0.0;0.0;1.146212;727.089294;0.004545;0.004397;59.76009;7.121235;0.223462;0.291169;8.081107;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-11T13:36:37.579Z;2.799679;0.0;0.0;0.0;2.799679;3727.269775;0.002308;0.000246;0.000467;6.55992;0.216217;0.283704;8.656188;_N_DEMO_UC_3_7_MPF;1;nan
