_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Pressure;dictID
2023-01-12T14:07:22.357Z;0.0;0.0;0.0;0.0;0.0;0.014006;0.003805;0.001044;0.000589;0.01746;0.234827;0.000593;0.000106;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T14:07:27.375Z;0.0;0.0;0.0;0.0;0.0;0.020616;0.00627;5.4e-05;0.002283;0.004293;0.234326;1.2e-05;0.000632;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T14:07:32.423Z;0.0;0.0;0.0;1e-06;1e-06;0.0286;0.003567;0.000301;0.006605;0.004802;0.214355;0.001534;9.248083;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T14:07:38.103Z;0.0;0.0;0.0;5e-06;5e-06;0.004154;0.000473;0.001014;0.003849;0.008936;0.216139;0.002247;9.253613;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T14:07:42.471Z;0.0;0.0;0.0;4e-06;4e-06;0.010277;0.009927;7e-05;0.003199;0.054637;0.216596;0.004573;9.761889;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T14:07:47.658Z;0.0;0.0;0.0;0.0;0.0;0.008915;7.8e-05;0.000982;0.001433;0.013095;0.299903;0.573676;9.777208;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:07:52.679Z;1.913805;0.0;0.0;2.1e-05;1.913826;1608.263306;1.7e-05;0.009073;0.001723;9.434264;0.289831;0.546987;9.745578;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:07:57.674Z;3.262826;0.0;0.0;0.0;3.262826;4591.414551;0.008273;0.016916;0.052552;6.404732;0.282571;0.538606;9.743268;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:02.715Z;0.718513;0.0;0.0;1.7e-05;0.71853;6698.384766;0.002118;0.009388;0.015133;0.932111;0.279751;0.53342;9.71766;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:07.696Z;0.666237;0.0;0.0;1.5e-05;0.666252;6700.512695;0.006996;0.010541;0.023163;0.864705;0.27931;0.531837;9.692472;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:12.711Z;0.65932;0.0;0.0;0.0;0.65932;6700.26416;0.002316;0.012256;0.008897;0.900723;0.278274;0.531087;9.68345;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:17.833Z;0.606558;0.0;0.0;3.1e-05;0.606589;6699.67334;0.002047;0.000458;0.005583;1.022589;0.276963;0.526348;9.711946;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:22.787Z;0.630554;0.0;0.0;0.0;0.630554;6698.268555;0.001308;0.005521;0.017627;0.932738;0.280432;0.52772;9.681692;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:27.786Z;0.718163;0.0;0.0;3.3e-05;0.718196;6699.678711;0.00991;0.012706;0.025962;0.877949;0.278571;0.524274;9.678628;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:32.728Z;0.681679;0.0;0.0;2.4e-05;0.6817030000000001;6700.266113;0.007073;0.026964;0.011004;0.992458;0.279258;0.523159;9.698229;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:38.034Z;0.64685;0.0;0.0;2.5e-05;0.6468750000000001;6700.253906;0.002655;0.008944;0.001738;0.963072;0.277287;0.520779;9.684281;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:42.737Z;0.650052;0.0;0.0;0.0;0.650052;6698.562988;0.004759;0.014847;0.002485;0.841272;0.27684;0.51999;9.681493;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:47.778Z;0.637896;0.0;0.0;0.0;0.637896;6700.224609;0.011582;0.001467;0.017072;0.924646;0.27836;0.519025;9.700007;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:52.799Z;0.613655;0.0;1e-06;0.0;0.613656;6700.844238;0.007787;0.014505;0.015654;0.958519;0.278081;0.515572;9.674633;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:08:57.826Z;0.677946;0.10178;0.458638;0.0;1.238364;6699.972168;0.003803;0.030553;916.111877;0.988194;0.809116;3.190805;10.194025;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:02.826Z;1.438305;0.009592;0.0;1.8e-05;1.447915;6699.120605;85.093834;0.023185;0.008096;2.009444;1.173539;0.477906;8.751693;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:07.850Z;1.475207;0.009724;1e-06;0.0;1.484932;6699.615234;84.942932;0.010387;0.012514;1.952396;1.003023;0.49613;8.773715;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:12.829Z;0.790951;0.009443;0.0;1.3e-05;0.800407;6699.950195;84.961845;0.01097;0.007198;1.197822;1.041677;0.439935;8.772802;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:17.789Z;0.962716;1e-06;0.008149;0.0;0.970866;6699.480957;0.013588;84.879478;0.004625;1.480269;0.343267;0.922441;8.822623;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:22.787Z;1.331971;0.008783;0.0;1.1e-05;1.340765;6700.533691;84.991028;0.039902;0.015279;1.887353;1.053235;0.354128;8.787701;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:27.819Z;1.406633;0.009125;0.0;3.2e-05;1.41579;6700.268555;84.956261;0.053971;0.012028;1.93957;1.027568;0.363079;8.793303;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:32.828Z;0.666942;0.009251;0.0;0.0;0.676193;6700.239746;84.26577;0.008641;0.014138;1.031038;1.018736;0.391422;8.826267;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:37.836Z;1.077439;0.006993;0.004553;0.0;1.088985;6700.229004;54.848106;63.142441;0.00359;1.524109;0.92873;0.953325;8.572952;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:42.956Z;1.5936;0.009836;0.0;2e-05;1.6034559999999998;6699.23291;84.848152;0.004625;0.014149;2.119576;1.010723;0.701029;8.563325;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:47.932Z;1.524951;0.009148;0.0;9e-06;1.5341079999999998;6699.648438;85.334763;0.012673;0.012581;2.129778;1.09622;0.697798;8.611658;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:52.911Z;0.699434;0.004772;0.006226;0.0;0.710432;6701.157227;70.685936;48.500225;0.001534;0.989254;0.899607;0.906451;8.603127;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:09:57.948Z;1.445508;0.009419;0.0;0.0;1.454927;6699.739258;83.417145;11.395413;0.036635;2.128142;0.986605;0.682266;8.589739;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:10:02.892Z;1.423038;0.008962;0.0;0.0;1.432;6700.376465;84.823334;0.016417;0.023839;2.104263;0.991623;0.515786;8.621316;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:10:07.893Z;0.828755;0.008895;0.0;0.0;0.83765;6700.905273;85.122635;0.015171;0.00903;1.249339;1.049084;0.542243;8.600771;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:10:13.085Z;0.702579;0.368087;0.031405;2e-06;1.1020729999999999;6699.740723;728.658936;89.48616;34.169178;0.874188;2.699163;1.355727;9.772742;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:10:17.975Z;0.922738;0.009402;0.0;3.8e-05;0.932178;6700.244141;90.033081;0.017763;0.013504;1.476016;0.989999;0.437538;8.722878;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:10:22.921Z;1.053571;0.009289;0.0;0.0;1.0628600000000001;6700.90918;90.097046;0.011562;0.034864;1.303499;1.054607;0.441442;8.724819;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T14:10:27.886Z;0.711484;0.002066;0.005774;2.4e-05;0.719348;6699.238281;90.254074;0.006441;0.001149;0.947659;0.992858;0.450502;8.745839;_N_DEMO_UC_3_7_MPF;1;nan
