_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Contapezzi;Tool_ID;Pressure;dictID
2023-02-17T14:15:36.733Z;0.0;0.0;0.0;0.0;0.0;0.022391;0.007565;0.009174;0.002761;0.002618;0.261177;0.005664;9.105509;_N_OSTORE1_SYF;3;PUNTA A FORARE D8.5;0;4
2023-02-17T14:15:42.149Z;0.0;1e-06;0.0;0.0;1e-06;0.013978;0.009326;0.018986;0.002798;0.013701;0.27353;0.00515;9.126903;_N_DEMO_UC_3_7_V2_MPF;3;PUNTA A FORARE D8.5;0;4
2023-02-17T14:15:46.962Z;0.0;1e-06;0.0;0.0;1e-06;0.014946;0.001995;0.008469;0.001824;0.004784;0.271429;0.004105;9.139796;_N_DEMO_UC_3_7_V2_MPF;3;PUNTA A FORARE D8.5;0;4
2023-02-17T14:15:51.907Z;0.0;1e-06;0.0;0.0;1e-06;0.003875;0.052323;0.004952;102.515457;0.243503;0.271313;0.007228;9.706308;_N_DEMO_UC_3_7_V2_MPF;3;PUNTA A FORARE D8.5;0;4
2023-02-17T14:15:57.107Z;0.0;0.0;0.0;0.0;0.0;0.090248;0.032246;0.011931;5.119771;0.005176;0.00785;0.000132;0.060651;_N_DEMO_UC_3_7_V2_MPF;3;PUNTA A FORARE D8.5;0;4
2023-02-17T14:16:01.708Z;0.0;0.0;0.0;0.0;0.0;0.000287;0.025776;0.015343;0.004656;0.023438;0.335239;0.487335;9.700751;_N_DEMO_UC_3_7_V2_MPF;3;PUNTA A FORARE D8.5;1;4
2023-02-17T14:16:07.052Z;2.143175;1e-06;0.0;0.0;2.143176;2207.943359;0.010202;0.007608;0.011855;8.227104;0.325226;0.465448;9.65096;_N_DEMO_UC_3_7_V2_MPF;3;PUNTA A FORARE D8.5;1;4
2023-02-17T14:16:11.803Z;3.540912;0.0;1e-06;1.5e-05;3.540928;5087.249512;0.012005;0.041801;0.011989;6.309261;0.324042;0.446015;9.654186;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:16.820Z;0.728799;1e-06;2e-06;0.0;0.728802;6998.870117;0.00037;0.081951;0.009228;0.914442;0.320354;0.450995;9.65287;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:21.884Z;0.704906;0.0;0.0;1.7e-05;0.7049230000000001;6999.249023;0.010165;0.077704;0.003466;0.864151;0.317116;0.434566;9.653231;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:26.871Z;0.72738;3e-06;1e-06;0.0;0.727384;6999.75293;0.016757;0.046167;0.00437;0.959926;0.325632;0.444982;9.647564;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:31.860Z;0.691492;0.0;3e-06;1e-05;0.6915049999999999;7000.528809;0.051685;0.061187;0.028427;0.921818;0.319235;0.446023;9.650531;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:36.813Z;0.69121;0.0;1e-06;8e-06;0.691219;7001.580566;0.012271;0.025906;0.006012;0.982995;0.323056;0.430388;9.631837;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:41.837Z;0.677517;0.0;2e-06;0.0;0.677519;6999.807129;0.016534;0.033122;0.028616;0.937759;0.314499;0.437168;9.656014;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:46.808Z;0.665456;1e-06;0.0;0.0;0.6654570000000001;6998.653809;0.006905;0.029452;0.01742;0.888093;0.31961;0.426809;9.640753;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:51.981Z;0.59996;1e-06;0.0;6e-06;0.599967;6999.130859;0.015092;0.006535;0.044203;0.884803;0.315558;0.431337;9.657784;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:16:56.830Z;0.609465;0.0;0.0;0.0;0.609465;7000.282227;0.017093;0.035026;0.012708;0.86314;0.305822;0.422681;9.663828;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:01.884Z;0.664772;1e-06;0.0;1.6e-05;0.6647890000000001;7000.182129;0.044128;0.072261;0.016529;0.832624;0.315644;0.42185;9.63265;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:06.937Z;0.628287;2e-06;0.0;0.0;0.628289;7000.569824;0.025975;0.017019;1396.319092;0.856475;0.315258;0.425742;6.640342;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:11.928Z;1.89604;0.02421;0.0;0.0;1.92025;6999.625488;174.964157;0.028482;0.02745;2.588926;1.367936;0.403571;8.536263;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:16.854Z;0.791666;0.023358;0.0;2.1e-05;0.815045;6998.84375;174.926941;0.007799;0.043726;1.302359;1.263217;0.360765;8.598424;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:21.926Z;1.781506;0.022929;1e-06;0.0;1.804436;6999.726074;175.047668;0.064051;0.01223;2.658546;1.270351;0.270749;8.598269;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:26.903Z;0.742263;0.001135;0.0;1.436916;2.180314;7001.003906;174.916763;0.002193;0.001619;0.873609;1.299246;0.316949;8.61466;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:31.879Z;2.262857;0.022621;0.0;1.9e-05;2.285497;7000.629883;175.032715;0.011904;0.000869;3.087614;1.200692;0.473627;8.571165;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:36.888Z;0.771496;0.015376;0.01305;0.0;0.799922;7000.777344;173.490372;28.845774;0.013136;1.014287;1.178713;0.929918;8.619143;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:41.904Z;2.219946;0.022797;0.0;3.6e-05;2.2427790000000005;6999.083984;174.945862;0.015293;0.00518;3.074664;1.223777;0.279705;8.595195;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:46.895Z;0.687279;0.572488;0.025846;0.006051;1.2916640000000001;6999.620605;71.297752;0.003807;373.961853;0.947916;0.384732;0.354668;8.066244;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:51.898Z;1.346569;0.019987;0.0;0.0;1.3665559999999999;6998.496094;170.032516;0.010491;0.032037;1.812297;1.129858;0.296554;8.588133;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:17:56.922Z;1.072026;0.021403;0.000393;0.0;1.093822;6999.313477;0.180578;169.858826;0.036301;1.661836;0.347555;1.048573;8.656534;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:02Z;1.196728;0.021262;4e-06;2.6e-05;1.2180199999999999;7000.533203;169.90271;0.06974;0.012249;1.769083;1.210847;0.224155;8.618411;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:07.003Z;1.267302;0.020299;0.0;0.0;1.287601;6999.388184;170.000702;0.001573;0.041245;1.69888;1.17187;0.340312;8.677059;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:11.984Z;1.318087;0.022013;1.1e-05;3e-05;1.340141;6999.78125;0.028585;170.09111;0.021637;1.375375;0.33611;0.29514;8.68666;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:17.001Z;1.060772;0.021878;0.0;1.1e-05;1.082661;6999.898438;169.870056;0.012473;0.003213;1.737425;1.263097;0.306309;8.688013;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:21.952Z;1.159113;0.02124;0.0;0.0;1.180353;7000.490234;170.138123;0.003127;0.023099;1.587943;1.153976;0.321232;8.63794;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:26.945Z;0.604368;0.0;0.000956;0.0;0.605324;6999.939941;1478.491211;688.338257;0.255744;0.946344;2.259296;1.860155;9.76201;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:31.970Z;0.915577;0.020162;0.0;0.0;0.935739;7000.249023;170.058456;0.00462;0.003907;1.299639;1.102545;0.309355;8.674098;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:36.968Z;0.953829;0.02213;0.0;0.0;0.975959;6999.425293;119.712601;12.674144;0.011377;1.163298;1.199457;0.274461;8.710808;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:41.973Z;0.984935;0.021317;0.0;4e-06;1.0062559999999998;7000.571289;170.115997;0.003425;0.034405;1.33096;1.187724;0.259231;8.710204;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:47.040Z;0.972863;0.019959;0.0;0.0;0.992822;7001.017578;170.03595;0.013387;0.024153;1.434816;1.146722;0.318635;8.699535;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:52.122Z;0.774499;0.020915;0.0;0.0;0.7954140000000001;6999.598145;169.887207;0.00622;0.019749;1.093162;1.20142;0.303105;8.708967;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:18:57.109Z;0.994595;0.020796;0.0;1.6e-05;1.015407;6999.515625;170.008057;0.025533;0.008291;1.394825;1.184881;0.317401;8.7019;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
2023-02-17T14:19:02.266Z;0.704908;0.00035;0.0;4e-06;0.705262;6999.275391;170.089767;0.007184;0.017166;0.888492;1.182467;0.331741;8.716922;_N_DEMO_UC_3_7_V2_MPF;3;FRESA A SPIAN. D71;1;3
