_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Pressure;dictID
2023-01-12T08:50:46.892Z;0.0;0.0;0.0;0.0;0.0;0.043344;0.005022;0.010941;0.003907;0.168397;0.003413;0.448609;9.674767;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T08:50:51.924Z;0.0;0.0;0.0;0.0;0.0;0.008799;0.015504;0.007228;0.002361;0.019267;0.004223;0.449707;9.652039;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T08:50:56.985Z;0.0;0.0;0.0;1e-06;1e-06;0.003135;0.002973;0.012284;0.007625;0.004941;0.004148;0.03206;9.262268;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T08:51:01.999Z;0.0;0.0;0.0;0.0;0.0;0.053635;0.003495;0.005346;0.007736;0.01067;0.003082;0.056938;9.247314;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T08:51:07.511Z;0.0;0.0;0.0;0.0;0.0;0.005356;0.005108;0.004757;0.001149;0.009759;0.002365;0.061488;9.245733;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T08:51:12.447Z;0.0;0.0;0.0;0.0;0.0;0.012414;0.002253;0.004489;0.00526;0.014436;0.001293;0.06811;9.24078;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:17.105Z;1.474647;0.0;0.0;0.0;1.474647;1134.042236;0.006585;0.008163;0.007941;9.782955;0.002136;0.068008;9.225978;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:22.119Z;2.98474;0.0;0.0;2.9e-05;2.984769;4110.374023;0.001139;0.031302;0.007728;6.475227;0.000695;0.066471;9.250642;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:27.069Z;0.67811;0.0;0.0;1.3e-05;0.678123;6701.070801;0.002866;0.006697;0.005865;1.048284;0.001335;0.074106;9.240766;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:32.384Z;0.693139;0.0;0.0;0.0;0.693139;6699.555176;0.008684;0.007438;0.016281;1.022973;0.002239;0.07541;9.255066;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:37.521Z;0.612354;0.0;0.0;8e-06;0.612362;6700.798828;0.007567;0.008601;0.019167;0.973583;3.2e-05;0.073887;9.241982;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:42.448Z;0.777862;0.0;0.0;1e-06;0.7778630000000001;6701.242676;0.001198;0.003455;0.03219;0.9607;0.000329;0.078279;9.240783;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:47.462Z;0.727149;0.0;0.0;0.0;0.727149;6699.200684;0.001506;0.017359;0.014697;1.038873;0.001039;0.080363;9.263927;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:52.441Z;0.650305;0.0;0.0;0.0;0.650305;6701.542969;0.000405;0.01271;0.005947;0.90269;0.000682;0.079678;9.246863;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:51:57.422Z;0.630522;0.0;0.0;0.0;0.630522;6699.862305;0.00192;0.010996;0.014716;0.984815;0.002415;0.080604;9.257763;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:02.465Z;0.676398;0.0;0.0;4e-06;0.6764020000000001;6700.5;0.003328;0.019767;0.015704;0.937842;0.001256;0.083292;9.245868;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:07.441Z;0.650954;0.0;0.0;3e-05;0.650984;6699.680176;0.007282;0.018896;0.003671;0.967394;0.001132;0.083007;9.247445;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:12.514Z;0.727541;0.0;0.0;4e-06;0.727545;6701.088867;0.00794;0.005025;0.014709;0.974835;0.001766;0.083088;9.244029;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:17.466Z;0.60772;0.0;0.0;7e-06;0.607727;6700.067871;0.001287;0.014063;0.008273;0.982621;0.001001;0.080923;9.239581;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:22.418Z;0.732363;0.0;0.0;0.0;0.732363;6700.403809;0.001557;0.04601;1500.061523;0.891478;0.002329;0.085653;6.207796;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:27.546Z;1.373175;0.01105;0.0;7e-06;1.3842320000000001;6698.757324;85.040344;0.013196;0.012476;1.844159;1.174418;0.500162;8.555937;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:32.522Z;1.211852;0.010545;0.0;5e-06;1.222402;6699.644043;85.161034;0.000997;0.039555;1.947302;1.188705;0.50396;8.587444;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:37.474Z;0.845052;0.009988;0.0;4.8e-05;0.8550880000000001;6699.493164;84.937729;0.036761;0.004636;1.35975;1.109086;0.484307;8.603039;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:42.499Z;0.956715;0.0;0.008215;0.0;0.96493;6700.927734;0.015322;84.835655;0.006205;1.252252;0.326014;0.953649;8.608632;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:47.464Z;1.237546;0.010005;0.0;6e-06;1.247557;6699.243652;84.84552;0.017743;0.024941;1.770274;1.032623;0.378708;8.606717;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:52.555Z;1.255267;0.009943;1e-06;0.0;1.2652109999999999;6700.830078;85.159157;0.016017;0.005476;1.822034;1.114538;0.378783;8.601919;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:52:57.619Z;0.697492;0.00984;0.0;1e-06;0.707333;6699.321289;85.275002;0.004241;0.006656;0.974133;1.099349;0.404564;8.65213;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:53:02.531Z;0.963548;0.006396;0.006153;2.9e-05;0.9761259999999998;6698.951172;41.854919;72.939568;0.010615;1.215766;0.957443;0.917971;8.557903;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:53:07.459Z;1.445613;0.009925;0.0;1.5e-05;1.455553;6700.367188;85.00119;0.02586;0.015374;2.031417;1.078044;0.717073;8.548646;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T08:53:12.769Z;1.399026;0.010105;0.0;2.2e-05;1.409153;6699.306641;85.091896;0.030944;0.015909;2.106178;1.171825;0.709339;8.555708;_N_DEMO_UC_3_7_MPF;1;nan
