_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Contapezzi;Tool_ID;Pressure;dictID
2023-02-03T16:20:53.480Z;0.0;0.0;0.0;0.0;0.0;0.029741;0.002329;0.007271;0.001652;0.009025;0.002468;0.065319;9.312666;_N_OSTORE1_SYF;0;PROVA;0;7
2023-02-03T16:20:58.331Z;0.0;0.0;0.0;0.0;0.0;0.00949;0.00416;0.001896;0.007445;0.01122;0.003909;0.06631;9.308583;_N_OSTORE1_SYF;0;PROVA;0;7
2023-02-03T16:21:03.896Z;0.0;0.0;0.0;0.0;0.0;0.002879;0.002693;0.00538;0.000537;0.004084;0.004579;0.064279;9.312987;_N_DEMO_UC_3_7_V2_MPF;0;PROVA;0;7
2023-02-03T16:21:08.548Z;0.0;0.0;0.0;0.0;0.0;0.015338;0.009943;0.002422;0.002838;0.008351;0.003463;0.066117;9.311522;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;0;3
2023-02-03T16:21:14.272Z;0.0;0.0;0.0;0.0;0.0;0.024511;0.000524;0.003275;0.017821;0.159576;0.003308;0.065343;9.76576;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;0;3
2023-02-03T16:21:18.924Z;0.0;0.0;0.0;3e-06;3e-06;0.015101;0.005362;0.002101;0.00365;0.001802;0.008145;0.017019;9.576512;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:23.546Z;1.166128;0.0;0.0;0.0;1.166128;795.990356;0.005395;0.002286;0.027716;5.775399;0.008487;0.279003;9.798796;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:28.457Z;2.806154;0.0;0.0;5.5e-05;2.806209;3816.030518;0.000676;0.009836;0.021636;6.653466;0.01329;0.284742;9.751561;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:33.497Z;0.604581;0.0;0.0;0.0;0.604581;4199.701172;0.010869;0.05017;0.015993;1.438734;0.013781;0.279786;9.752632;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:39.369Z;0.578554;0.0;1e-06;2.7e-05;0.578582;4199.646973;0.001203;0.024955;0.018176;1.261684;0.010047;0.274971;9.747209;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:43.610Z;0.595616;0.0;0.0;6.6e-05;0.595682;4200.655273;0.005655;0.034481;0.01221;1.389917;0.009236;0.280687;9.754189;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:48.489Z;0.592023;0.0;0.0;0.0;0.592023;4199.973145;0.017386;0.021383;0.042783;1.166921;0.009328;0.267566;9.766419;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:53.490Z;0.566528;0.0;0.0;0.0;0.566528;4200.035645;0.008435;0.017902;0.007998;1.447885;0.012057;0.269871;9.734078;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:21:58.491Z;0.601188;0.0;2e-06;0.0;0.6011899999999999;4200.177734;0.006114;0.047516;0.040656;1.469254;0.010299;0.267644;9.745745;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:03.484Z;0.624388;0.0;0.0;5.1e-05;0.6244390000000001;4200.367676;0.002942;0.04005;0.000422;1.397864;0.009612;0.269932;9.736888;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:08.682Z;0.566295;0.0;0.0;0.0;0.566295;4200.450684;0.00708;0.038267;0.007652;1.232181;0.010972;0.266094;9.739182;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:13.790Z;3.123564;0.0;0.0;0.0;3.123564;4333.513672;0.004647;0.01685;0.027008;6.344522;0.009514;0.270332;9.733024;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:18.605Z;0.642869;0.0;0.0;2.4e-05;0.642893;7000.630859;0.003484;0.002216;0.017274;0.880423;0.008182;0.265821;9.72786;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:23.643Z;0.512637;0.0;0.0;1.4e-05;0.512651;7000.923828;0.006609;0.004675;0.020662;0.892055;0.008757;0.267464;9.746839;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:28.604Z;0.64427;0.0;0.0;2e-06;0.644272;6999.129883;0.002229;0.005028;0.039959;0.761353;0.009744;0.266452;9.729082;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:33.487Z;0.587125;0.0;0.0;0.0;0.587125;6998.851563;0.002754;0.000357;0.0262;0.831025;0.009094;0.265885;9.733694;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:38.613Z;0.5829;0.0;0.0;0.0;0.5829;6999.721191;0.00298;0.00019;0.000712;0.742831;0.008847;0.265184;9.735703;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:44.036Z;0.683652;0.0;0.0;0.0;0.683652;6999.747559;0.038828;0.005592;1263.459839;0.815795;0.004065;0.258659;6.780572;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:49.109Z;0.591032;0.0;0.0;0.0;0.591032;7000.015625;469.582397;599.7948;0.05781;0.904979;1.842366;0.22432;9.722129;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:53.908Z;0.604448;0.030556;0.0;5e-06;0.635009;6999.751953;170.66481;0.001077;0.004888;0.84616;1.517181;0.287425;8.6577;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:22:58.736Z;0.661723;9.4e-05;0.023832;0.0;0.685649;7000.902832;209.989792;0.002688;0.037209;0.877143;1.592677;0.291152;8.679732;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:23:03.588Z;0.597296;0.030967;0.0;0.0;0.628263;7001.114258;210.022018;0.01007;0.022728;0.879818;1.364593;0.280731;8.684249;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:23:08.612Z;0.629289;0.01548;0.017703;0.0;0.6624720000000001;6999.250977;0.761126;128.611511;28.759903;0.830684;1.101428;1.106239;8.550405;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:23:13.573Z;0.59868;0.031296;0.0;0.0;0.629976;7000.067383;210.002304;0.00989;0.025962;0.865779;1.400188;0.310803;8.579331;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:23:18.584Z;0.631512;0.030045;0.0;0.0;0.661557;6999.267578;209.992401;0.006016;0.007541;0.845194;1.369573;0.286565;8.593272;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
2023-02-03T16:23:23.576Z;0.649247;0.38812;0.027142;0.000341;1.06485;6998.947266;4.727918;0.01823;895.369812;0.866518;0.347776;0.719825;7.951656;_N_DEMO_UC_3_7_V2_MPF;0;FRESA A SPIAN. D71;1;3
