_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Pressure;dictID
2023-01-12T13:13:52.507Z;0.0;0.0;0.0;1.5e-05;1.5e-05;1.854474;0.0116;0.003877;162.602554;0.227905;0.003251;0.524744;9.72221;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T13:13:58.003Z;0.0;0.0;0.0;2.7e-05;2.7e-05;0.012039;0.010171;0.005775;0.343384;0.005972;0.000567;0.002415;7.504961;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T13:14:02.585Z;0.0;0.0;0.0;1e-06;1e-06;0.053535;0.000696;0.009114;0.002393;0.009307;0.001906;0.028433;9.299029;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T13:14:07.496Z;0.0;0.0;0.0;2e-06;2e-06;0.007104;0.005168;0.020064;0.002614;0.005611;0.002321;0.036156;9.294506;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T13:14:12.906Z;0.0;0.0;0.0;0.0;0.0;0.036475;0.003601;0.00846;0.001643;0.01159;0.002304;0.04278;9.295736;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T13:14:17.737Z;0.0;0.0;0.0;0.0;0.0;0.008327;0.00185;0.005036;0.007419;0.013037;0.000984;0.048105;9.293768;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:22.642Z;1.336263;0.0;0.0;0.0;1.336263;902.816101;0.000626;0.011285;0.016716;9.683839;0.002062;0.049664;9.2967;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:27.560Z;2.890624;0.0;0.0;0.0;2.890624;3879.741699;0.008337;0.008824;0.009536;6.6759;0.001455;0.043539;9.298303;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:32.602Z;0.588189;0.0;0.0;5e-06;0.588194;6701.015625;0.003354;0.004106;0.01203;0.958909;0.000147;0.048984;9.295196;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:37.658Z;0.737601;0.0;0.0;1.5e-05;0.7376159999999999;6699.916016;0.008557;0.024953;0.006339;0.963729;0.000945;0.050375;9.300561;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:42.819Z;0.671135;0.0;0.0;0.0;0.671135;6698.225098;0.002973;0.001678;0.011386;1.004907;9.1e-05;0.051565;9.294341;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:47.610Z;0.638007;0.0;0.0;0.0;0.638007;6700.441895;0.000448;0.011743;0.001877;0.946332;0.000681;0.050583;9.302732;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:52.820Z;0.618489;0.0;0.0;2.8e-05;0.618517;6701.047852;0.006782;0.004562;0.004672;0.955744;0.000959;0.053234;9.303532;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:14:57.627Z;0.706747;0.0;0.0;1e-06;0.706748;6699.845215;0.005883;0.002784;0.015009;0.958966;0.002564;0.055549;9.314666;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:02.651Z;0.604973;0.0;0.0;0.0;0.604973;6700.21582;0.018124;0.039787;0.008009;1.015223;0.000856;0.049072;9.281936;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:07.646Z;0.68381;0.0;0.0;2.6e-05;0.683836;6700.331055;0.016298;0.01111;0.007322;0.99402;0.000156;0.048913;9.297688;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:12.612Z;0.672977;0.0;0.0;1.7e-05;0.6729940000000001;6698.849121;0.015918;0.023605;0.002198;0.994616;0.001677;0.051894;9.304529;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:17.621Z;0.666493;0.0;0.0;1.2e-05;0.666505;6700.572266;0.01332;0.023817;0.005892;0.846982;0.000239;0.050441;9.280242;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:22.639Z;0.657183;0.0;0.0;0.0;0.657183;6700.030762;0.001779;0.022197;0.002348;0.94958;0.002179;0.052026;9.282114;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:27.700Z;0.601127;0.0;0.0;0.0;0.601127;6699.358398;0.03119;0.031429;1499.827148;1.004885;0.007205;0.057581;6.465791;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:32.684Z;1.283161;0.010568;0.0;1.3e-05;1.293742;6699.787109;85.267944;0.020513;0.011565;1.930601;1.164342;0.457308;8.63747;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:37.667Z;1.41162;0.010136;0.0;0.0;1.421756;6700.30957;85.036728;0.080338;0.011617;1.949267;1.085512;0.458895;8.62858;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:42.751Z;1.212022;0.01009;0.0;0.0;1.2221119999999999;6700.208496;84.82399;0.041627;0.018823;2.068041;1.174351;0.450182;8.70012;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:47.685Z;0.887061;3e-06;0.008389;0.0;0.8954529999999999;6700.655762;0.253882;85.154861;0.013689;1.374619;0.309918;1.003181;8.688038;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:52.645Z;1.366108;0.009998;2e-06;0.0;1.376108;6698.4375;84.863998;0.031371;0.000125;1.84773;1.068842;0.372475;8.697999;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:15:57.708Z;1.343596;0.009189;0.0;0.0;1.352785;6698.122559;84.814156;0.042649;0.003364;1.8394;1.055349;0.360408;8.71946;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:02.688Z;0.594747;0.010064;0.0;0.0;0.604811;6700.857422;85.138489;0.006775;0.018074;1.012311;1.145247;0.392204;8.70601;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:07.734Z;0.701882;0.004087;0.006996;3.2e-05;0.712997;6699.400391;25.012241;80.781441;0.010134;0.981486;0.893618;0.910815;8.544644;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:12.742Z;1.470142;0.009565;0.0;2.3e-05;1.4797300000000002;6699.918945;85.472771;0.051794;0.018979;2.138422;1.178344;0.604373;8.564978;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:17.865Z;1.533389;0.009783;0.0;0.0;1.543172;6699.847168;85.133499;0.004363;0.006897;2.070981;1.053834;0.602913;8.568406;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:22.758Z;0.67591;0.008916;0.002413;6e-06;0.687245;6700.540039;84.560394;7.053452;0.002807;0.906346;1.081896;0.777501;8.604761;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:27.805Z;1.33102;0.008157;0.002471;0.0;1.341648;6700.680176;65.610359;53.192169;0.024543;1.918988;1.046943;0.716977;8.57358;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:32.783Z;1.477632;0.00921;2e-06;4.5e-05;1.4868890000000001;6700.75293;85.304756;0.072601;0.028114;2.003846;1.097783;0.475682;8.583584;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:37.791Z;1.486829;0.009622;0.0;1.2e-05;1.4964629999999999;6698.834961;85.135193;0.004941;0.001373;2.121063;1.038676;0.466689;8.570968;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:42.791Z;0.671667;0.003002;2e-06;0.58818;1.262851;6701.021973;85.327507;0.017109;0.025871;0.964359;1.060968;0.500322;8.595345;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:47.927Z;1.010336;0.009685;0.0;2.7e-05;1.0200479999999998;6699.960938;90.023766;0.008211;0.009212;1.406691;1.047744;0.398845;8.607835;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:52.831Z;0.959017;0.009526;0.0;0.0;0.968543;6700.223633;90.019897;0.026263;0.014528;1.519138;0.985286;0.389964;8.642586;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:16:57.819Z;0.669207;0.009573;1e-06;1.9e-05;0.6788000000000001;6700.144043;89.88237;0.020517;0.008739;1.087657;1.033739;0.41094;8.649047;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:02.792Z;1.056536;0.010186;0.0;6e-06;1.066728;6700.473145;89.714279;0.000301;0.002891;1.489982;1.054154;0.32187;8.62485;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:07.816Z;0.972705;0.010118;0.0;1.3e-05;0.982836;6700.654297;90.004517;0.000291;0.000913;1.427356;1.095578;0.315287;8.667821;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:12.888Z;0.722571;0.000556;0.008164;1.6e-05;0.7313069999999999;6700.265137;89.988914;0.016536;0.029472;0.847621;1.058627;0.326804;8.649442;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:17.859Z;1.097216;0.010029;0.0;0.0;1.107245;6698.184082;90.212234;0.00021;0.016858;1.37011;1.050731;0.388501;8.631048;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:22.817Z;1.047112;0.009546;1e-06;0.0;1.056659;6699.876465;89.896408;0.010133;0.03108;1.49347;0.964803;0.383076;8.681115;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:27.857Z;0.896829;0.0;0.008393;1.6e-05;0.905238;6701.338379;0.025606;89.996368;0.011112;1.2816;0.357031;0.910779;8.663116;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:33.057Z;1.012977;0.0101;0.0;6e-06;1.023083;6700.774414;89.811371;0.006766;0.014931;1.404174;1.089129;0.386414;8.677798;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:37.953Z;1.021452;0.010127;0.0;1.3e-05;1.031592;6699.512695;90.348412;0.010934;0.001916;1.545724;1.126112;0.387395;8.673222;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:42.884Z;0.956046;0.009851;0.0;6e-06;0.965903;6700.60498;82.062691;4.339333;0.024808;1.364434;1.08465;0.39276;8.649624;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:47.893Z;1.001538;0.009945;0.0;0.0;1.0114830000000001;6700.631348;90.190918;0.022772;0.01429;1.367514;1.014096;0.381687;8.658971;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:52.866Z;0.72511;0.009906;0.0;1.3e-05;0.735029;6698.821777;90.133713;0.081903;0.000639;1.109482;1.005331;0.376638;8.659034;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:17:57.877Z;0.804865;0.00959;0.0;0.0;0.814455;6699.71582;90.123238;0.032469;0.008737;1.139246;1.026467;0.385711;8.677183;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T13:18:02.922Z;0.819518;0.009163;0.0;3.8e-05;0.828719;6699.362305;90.016113;0.015196;0.009496;1.228528;1.030103;0.376329;8.70664;_N_DEMO_UC_3_7_MPF;1;nan
