_time;Power_SP1;Power_X1;Power_Y1;Power_Z1;Total_power;actual_Speed_SP1;actual_Speed_X1;actual_Speed_Y1;actual_Speed_Z1;Torque_SP1;Torque_X1;Torque_Y1;Torque_Z1;NCProgram;Pressure;dictID
2023-01-12T09:45:21.620Z;0.0;0.0;0.0;8e-06;8e-06;0.008722;0.002856;0.001232;0.005096;0.00445;0.007779;0.354041;9.197645;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T09:45:26.536Z;0.0;0.0;0.0;3e-06;3e-06;0.016627;0.000923;0.004975;0.000101;0.019622;0.004951;0.354044;9.209142;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T09:45:32.056Z;0.0;0.0;0.0;0.0;0.0;0.009403;0.00389;0.004378;0.001898;0.025902;0.004489;0.353494;9.216739;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T09:45:36.629Z;0.002595;0.0;0.0;0.929793;0.932388;0.031763;0.001094;0.001362;0.002221;1.532469;0.004809;0.354207;18.104137;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T09:45:41.551Z;0.0;0.0;0.0;0.0;0.0;0.011751;0.009624;0.004362;0.004565;0.025282;0.001086;0.349363;9.687973;_N_DEMO_UC_3_7_MPF;0;nan
2023-01-12T09:45:46.820Z;0.0;0.0;0.0;0.0;0.0;0.003455;0.003964;0.00508;0.012652;0.017953;0.038931;0.542054;9.742245;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:45:51.815Z;1.813004;0.0;0.0;0.0;1.813004;1348.022705;0.000866;0.003668;0.002359;10.173766;0.035927;0.516117;9.703056;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:45:56.749Z;3.121602;0.0;2e-06;0.0;3.121604;4324.926758;0.006325;0.003976;0.048323;6.395478;0.035531;0.508007;9.700925;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:01.720Z;0.603478;0.0;0.0;0.0;0.603478;6701.311035;0.002065;0.019232;0.015928;0.976425;0.032507;0.510325;9.67483;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:06.752Z;0.68326;0.0;0.0;2.3e-05;0.683283;6701.693359;0.001247;0.01584;0.016877;0.875113;0.031815;0.50603;9.649858;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:11.662Z;0.751004;0.0;0.0;1e-06;0.751005;6700.205078;0.001718;0.006039;0.014016;0.929284;0.032303;0.507439;9.679741;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:16.688Z;0.640324;0.0;0.0;0.0;0.640324;6699.977539;0.001851;0.019489;0.032636;0.929653;0.031684;0.506372;9.673125;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:21.666Z;0.620751;0.0;0.0;0.0;0.620751;6701.133789;0.007386;0.030263;0.012394;0.940906;0.032373;0.50699;9.654233;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:26.862Z;0.622287;0.0;0.0;1e-06;0.6222880000000001;6699.189453;0.001584;0.017168;0.007282;0.949257;0.029918;0.507945;9.659629;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:31.673Z;0.630752;0.0;0.0;9e-06;0.630761;6700.14502;0.003793;0.008815;0.003614;0.99739;0.031224;0.504472;9.674108;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:36.811Z;0.686302;0.0;0.0;0.0;0.686302;6701.849609;0.001141;0.014636;0.003455;0.925879;0.031871;0.500773;9.636465;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:41.833Z;0.585644;0.0;1e-06;0.0;0.5856450000000001;6700.574219;0.00972;0.023865;0.022724;0.931074;0.031304;0.501466;9.670935;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:46.775Z;0.67962;0.0;0.0;0.0;0.67962;6700.40332;0.010929;0.009153;0.033523;0.89438;0.030107;0.502353;9.653334;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:51.754Z;0.646091;0.0;0.0;7e-06;0.646098;6699.869141;0.001021;0.004534;0.004506;0.932629;0.031678;0.49978;9.652623;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:46:56.842Z;0.678369;0.012702;0.146403;0.0;0.837474;6700.11084;0.024167;0.040496;1500.002563;0.949721;0.029686;0.513749;8.108443;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:01.842Z;1.414632;0.009962;4e-06;1.1e-05;1.4246089999999998;6698.381348;84.922806;0.072168;0.016441;2.036473;1.180315;0.512324;8.626314;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:06.764Z;1.508232;0.009715;0.0;0.0;1.517947;6700.04541;85.152382;0.017194;0.023634;2.011816;1.074463;0.488187;8.603482;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:11.779Z;0.849863;0.009946;0.0;1.4e-05;0.859823;6698.44873;85.086555;0.007547;0.01779;1.423334;1.166108;0.451194;8.66237;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:16.803Z;0.919204;0.0;0.008597;0.0;0.927801;6701.918457;0.067692;84.999046;0.003127;1.479439;0.328524;0.919842;8.665561;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:21.792Z;1.37091;0.009448;1e-06;7e-06;1.380366;6699.664063;84.617569;0.018814;0.009843;1.930197;1.147989;0.384608;8.662569;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:27.145Z;1.295931;0.009665;0.0;6e-06;1.305602;6700.67334;85.172554;0.011742;0.012321;1.998593;1.042574;0.384374;8.671934;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:31.889Z;0.679531;0.009472;0.0;0.0;0.689003;6699.812988;85.018082;0.009903;0.021316;0.971186;1.113959;0.413216;8.682337;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:36.964Z;1.140665;0.006896;0.005045;1.2e-05;1.152618;6700.105957;48.866531;68.971611;0.0088;1.402097;0.954493;0.944556;8.506257;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:41.955Z;1.435957;0.009995;0.0;0.0;1.445952;6698.801758;84.954704;0.016387;0.029384;2.108134;1.132487;0.685748;8.535573;_N_DEMO_UC_3_7_MPF;1;nan
2023-01-12T09:47:46.884Z;1.490867;0.009915;1e-06;1.3e-05;1.5007959999999998;6699.51123;84.831306;0.002706;0.020528;2.085352;1.090508;0.676868;8.538989;_N_DEMO_UC_3_7_MPF;1;nan
